case_id,activity,event_start,event_end,timestamp,line,area
BATCH00059,End Filling,2023-04-13T12:08:27,2023-04-13T12:13:27,2023-04-13T12:08:27,INJ2,Production
BATCH00059,Capping,2023-04-13T12:43:27,2023-04-13T13:51:32,2023-04-13T12:43:27,INJ2,Production
BATCH00059,Lyophilization,2023-04-13T14:51:32,2023-04-14T13:38:58,2023-04-13T14:51:32,INJ2,Production
BATCH00059,Visual Inspection,2023-04-14T15:38:58,2023-04-14T18:27:35,2023-04-14T15:38:58,INJ2,Production
BATCH00059,Start Packaging,2023-04-14T19:52:12,2023-04-14T19:57:12,2023-04-14T19:52:12,INJ2,Packaging
BATCH00059,End Packaging,2023-04-15T01:11:23,2023-04-15T01:16:23,2023-04-15T01:11:23,INJ2,Packaging
BATCH00059,QC FP Sampling,2023-04-15T03:32:02,2023-04-15T05:31:29,2023-04-15T03:32:02,INJ2,QC_Lab
BATCH00059,QC Result (OOS),2023-04-15T15:30:26,2023-04-15T16:13:14,2023-04-15T15:30:26,INJ2,QC_Lab
BATCH00059,Deviation Opened,2023-04-15T22:55:56,2023-04-15T23:55:56,2023-04-15T22:55:56,INJ2,QA
BATCH00059,Investigation,2023-04-15T23:55:56,2023-04-16T22:22:26,2023-04-15T23:55:56,INJ2,QA
BATCH00059,QC FP Sampling,2023-04-17T04:47:28,2023-04-17T06:23:24,2023-04-17T04:47:28,INJ2,QC_Lab
BATCH00059,QC Result (Conforming),2023-04-17T18:07:27,2023-04-17T20:26:26,2023-04-17T18:07:27,INJ2,QC_Lab
BATCH00059,Deviation Closed,2023-04-17T20:26:26,2023-04-17T22:26:26,2023-04-17T20:26:26,INJ2,QA
BATCH00059,QP Decision (Release),2023-04-18T15:25:39,2023-04-18T16:57:49,2023-04-18T15:25:39,INJ2,QA
BATCH00060,Plan Batch,2023-04-13T02:00:01,2023-04-13T02:17:41,2023-04-13T02:00:01,TL1,Planning
BATCH00060,Release Batch,2023-04-13T07:40:50,2023-04-13T08:19:20,2023-04-13T07:40:50,TL1,Planning
BATCH00060,Stage Materials,2023-04-13T12:15:46,2023-04-13T14:24:33,2023-04-13T12:15:46,TL1,Warehouse
BATCH00060,Start Granulation,2023-04-13T16:08:55,2023-04-13T16:13:55,2023-04-13T16:08:55,TL1,Production
BATCH00060,End Granulation,2023-04-13T20:21:40,2023-04-13T20:26:40,2023-04-13T20:21:40,TL1,Production
BATCH00060,Start Compression,2023-04-13T22:20:05,2023-04-13T22:25:05,2023-04-13T22:20:05,TL1,Production
BATCH00060,End Compression,2023-04-14T04:12:20,2023-04-14T04:17:20,2023-04-14T04:12:20,TL1,Production
BATCH00060,Start Coating,2023-04-14T05:46:35,2023-04-14T05:51:35,2023-04-14T05:46:35,TL1,Production
BATCH00060,End Coating,2023-04-14T09:08:31,2023-04-14T09:13:31,2023-04-14T09:08:31,TL1,Production
BATCH00060,Start Packaging,2023-04-14T10:11:04,2023-04-14T10:16:04,2023-04-14T10:11:04,TL1,Packaging
BATCH00060,End Packaging,2023-04-14T15:08:27,2023-04-14T15:13:27,2023-04-14T15:08:27,TL1,Packaging
BATCH00060,QC FP Sampling,2023-04-14T16:47:40,2023-04-14T17:39:45,2023-04-14T16:47:40,TL1,QC_Lab
BATCH00060,QC Result (Conforming),2023-04-16T04:29:49,2023-04-16T08:03:20,2023-04-16T04:29:49,TL1,QC_Lab
BATCH00060,QP Decision (Release),2023-04-17T05:51:01,2023-04-17T06:57:27,2023-04-17T05:51:01,TL1,QA
BATCH00061,Plan Batch,2023-04-16T01:26:59,2023-04-16T03:24:28,2023-04-16T01:26:59,HORM2,Planning
BATCH00061,Release Batch,2023-04-16T06:29:10,2023-04-16T07:01:18,2023-04-16T06:29:10,HORM2,Planning
BATCH00061,Stage Materials,2023-04-16T07:51:38,2023-04-16T08:53:48,2023-04-16T07:51:38,HORM2,Warehouse
BATCH00061,Segregated Area Cleaning,2023-04-16T10:35:41,2023-04-16T13:41:20,2023-04-16T10:35:41,HORM2,Production
BATCH00061,Start Granulation,2023-04-16T14:41:20,2023-04-16T14:46:20,2023-04-16T14:41:20,HORM2,Production
BATCH00061,End Granulation,2023-04-16T17:02:43,2023-04-16T17:07:43,2023-04-16T17:02:43,HORM2,Production
BATCH00061,Start Compression,2023-04-16T18:34:02,2023-04-16T18:39:02,2023-04-16T18:34:02,HORM2,Production
BATCH00061,End Compression,2023-04-16T22:02:03,2023-04-16T22:07:03,2023-04-16T22:02:03,HORM2,Production
BATCH00061,Start Coating,2023-04-16T23:54:44,2023-04-16T23:59:44,2023-04-16T23:54:44,HORM2,Production
BATCH00061,End Coating,2023-04-17T03:09:48,2023-04-17T03:14:48,2023-04-17T03:09:48,HORM2,Production
BATCH00061,Start Packaging,2023-04-17T05:14:37,2023-04-17T05:19:37,2023-04-17T05:14:37,HORM2,Packaging
BATCH00061,End Packaging,2023-04-17T13:43:36,2023-04-17T13:48:36,2023-04-17T13:43:36,HORM2,Packaging
BATCH00061,Extended QA Review,2023-04-17T18:07:16,2023-04-18T04:16:59,2023-04-17T18:07:16,HORM2,QA
BATCH00061,Deviation Opened,2023-04-18T07:57:19,2023-04-18T08:27:19,2023-04-18T07:57:19,HORM2,QA
BATCH00061,Investigation,2023-04-18T08:27:19,2023-04-18T14:08:06,2023-04-18T08:27:19,HORM2,QA
BATCH00061,Extended QA Review,2023-04-18T14:08:06,2023-04-18T20:47:58,2023-04-18T14:08:06,HORM2,QA
BATCH00061,Deviation Closed,2023-04-18T20:47:58,2023-04-18T21:47:58,2023-04-18T20:47:58,HORM2,QA
BATCH00061,QC FP Sampling,2023-04-19T00:54:58,2023-04-19T01:43:00,2023-04-19T00:54:58,HORM2,QC_Lab
BATCH00061,QC Result (Conforming),2023-04-20T07:15:26,2023-04-20T08:40:04,2023-04-20T07:15:26,HORM2,QC_Lab
BATCH00061,QP Decision (Release),2023-04-20T22:02:24,2023-04-20T23:35:36,2023-04-20T22:02:24,HORM2,QA
BATCH00062,Plan Batch,2023-04-17T21:42:54,2023-04-17T22:26:34,2023-04-17T21:42:54,HORM2,Planning
BATCH00062,Release Batch,2023-04-18T05:39:52,2023-04-18T06:08:08,2023-04-18T05:39:52,HORM2,Planning
BATCH00062,Stage Materials,2023-04-18T07:49:21,2023-04-18T12:09:19,2023-04-18T07:49:21,HORM2,Warehouse
BATCH00062,Segregated Area Cleaning,2023-04-18T12:55:16,2023-04-18T15:44:34,2023-04-18T12:55:16,HORM2,Production
BATCH00062,Start Granulation,2023-04-18T16:44:34,2023-04-18T16:49:34,2023-04-18T16:44:34,HORM2,Production
BATCH00062,End Granulation,2023-04-18T20:35:58,2023-04-18T20:40:58,2023-04-18T20:35:58,HORM2,Production
BATCH00062,Start Compression,2023-04-18T22:15:38,2023-04-18T22:20:38,2023-04-18T22:15:38,HORM2,Production
BATCH00062,End Compression,2023-04-19T04:00:20,2023-04-19T04:05:20,2023-04-19T04:00:20,HORM2,Production
BATCH00062,Start Coating,2023-04-19T05:24:41,2023-04-19T05:29:41,2023-04-19T05:24:41,HORM2,Production
BATCH00062,End Coating,2023-04-19T11:08:19,2023-04-19T11:13:19,2023-04-19T11:08:19,HORM2,Production
BATCH00062,Start Packaging,2023-04-19T13:03:34,2023-04-19T13:08:34,2023-04-19T13:03:34,HORM2,Packaging
BATCH00062,End Packaging,2023-04-19T19:38:29,2023-04-19T19:43:29,2023-04-19T19:38:29,HORM2,Packaging
BATCH00062,Extended QA Review,2023-04-19T23:29:38,2023-04-20T07:21:55,2023-04-19T23:29:38,HORM2,QA
BATCH00062,QC FP Sampling,2023-04-20T09:41:28,2023-04-20T10:45:36,2023-04-20T09:41:28,HORM2,QC_Lab
BATCH00062,QC Result (Conforming),2023-04-20T21:21:45,2023-04-20T23:29:47,2023-04-20T21:21:45,HORM2,QC_Lab
BATCH00062,QP Decision (Release),2023-04-21T19:15:17,2023-04-21T20:20:26,2023-04-21T19:15:17,HORM2,QA
BATCH00063,Plan Batch,2023-04-20T19:03:32,2023-04-20T20:23:28,2023-04-20T19:03:32,TL3,Planning
BATCH00063,Release Batch,2023-04-20T22:22:52,2023-04-20T22:56:52,2023-04-20T22:22:52,TL3,Planning
BATCH00063,Stage Materials,2023-04-21T01:13:04,2023-04-21T03:00:31,2023-04-21T01:13:04,TL3,Warehouse
BATCH00063,Start Compression,2023-04-21T04:42:17,2023-04-21T04:47:17,2023-04-21T04:42:17,TL3,Production
BATCH00063,Deviation Opened,2023-04-21T05:48:49,2023-04-21T06:18:49,2023-04-21T05:48:49,TL3,QA
BATCH00063,Investigation,2023-04-21T06:18:49,2023-04-21T10:33:11,2023-04-21T06:18:49,TL3,QA
BATCH00063,Stage Materials,2023-04-21T10:33:11,2023-04-21T13:34:17,2023-04-21T10:33:11,TL3,Warehouse
BATCH00063,Extended QA Review,2023-04-21T13:34:17,2023-04-22T00:21:33,2023-04-21T13:34:17,TL3,QA
BATCH00063,Deviation Closed,2023-04-22T00:21:33,2023-04-22T01:21:33,2023-04-22T00:21:33,TL3,QA
BATCH00063,End Compression,2023-04-22T03:33:37,2023-04-22T03:38:37,2023-04-22T03:33:37,TL3,Production
BATCH00063,Start Coating,2023-04-22T04:39:14,2023-04-22T04:44:14,2023-04-22T04:39:14,TL3,Production
BATCH00063,End Coating,2023-04-22T07:08:06,2023-04-22T07:13:06,2023-04-22T07:08:06,TL3,Production
BATCH00063,Start Packaging,2023-04-22T08:18:06,2023-04-22T08:23:06,2023-04-22T08:18:06,TL3,Packaging
BATCH00063,End Packaging,2023-04-22T13:53:49,2023-04-22T13:58:49,2023-04-22T13:53:49,TL3,Packaging
BATCH00063,QC FP Sampling,2023-04-22T15:28:18,2023-04-22T16:01:08,2023-04-22T15:28:18,TL3,QC_Lab
BATCH00063,QC Result (Conforming),2023-04-23T20:30:06,2023-04-23T22:30:06,2023-04-23T20:30:06,TL3,QC_Lab
BATCH00063,QP Decision (Release),2023-04-24T06:00:59,2023-04-24T06:57:50,2023-04-24T06:00:59,TL3,QA
BATCH00064,Plan Batch,2023-04-22T00:45:49,2023-04-22T01:55:50,2023-04-22T00:45:49,INJ2,Planning
BATCH00064,Release Batch,2023-04-22T08:03:48,2023-04-22T08:33:57,2023-04-22T08:03:48,INJ2,Planning
BATCH00064,Stage Materials,2023-04-22T11:39:31,2023-04-22T17:32:19,2023-04-22T11:39:31,INJ2,Warehouse
BATCH00064,Start Solution Preparation,2023-04-22T18:49:59,2023-04-22T18:54:59,2023-04-22T18:49:59,INJ2,Production
BATCH00064,End Solution Preparation,2023-04-22T21:51:51,2023-04-22T21:56:51,2023-04-22T21:51:51,INJ2,Production
BATCH00064,Sterile Filtration,2023-04-22T22:26:51,2023-04-23T00:38:58,2023-04-22T22:26:51,INJ2,Production
BATCH00064,Start Filling,2023-04-23T01:27:51,2023-04-23T01:32:51,2023-04-23T01:27:51,INJ2,Production
BATCH00064,End Filling,2023-04-23T05:22:02,2023-04-23T05:27:02,2023-04-23T05:22:02,INJ2,Production
BATCH00064,Capping,2023-04-23T05:57:02,2023-04-23T07:22:45,2023-04-23T05:57:02,INJ2,Production
BATCH00064,Lyophilization,2023-04-23T08:22:45,2023-04-24T07:19:39,2023-04-23T08:22:45,INJ2,Production
BATCH00064,Visual Inspection,2023-04-24T09:19:39,2023-04-24T13:09:47,2023-04-24T09:19:39,INJ2,Production
BATCH00064,Start Packaging,2023-04-24T13:42:57,2023-04-24T13:47:57,2023-04-24T13:42:57,INJ2,Packaging
BATCH00064,End Packaging,2023-04-24T17:11:01,2023-04-24T17:16:01,2023-04-24T17:11:01,INJ2,Packaging
BATCH00064,QC FP Sampling,2023-04-24T21:03:00,2023-04-24T21:55:38,2023-04-24T21:03:00,INJ2,QC_Lab
BATCH00064,QC Result (Conforming),2023-04-25T07:06:14,2023-04-25T07:42:48,2023-04-25T07:06:14,INJ2,QC_Lab
BATCH00064,QP Decision (Release),2023-04-25T11:06:26,2023-04-25T12:16:17,2023-04-25T11:06:26,INJ2,QA
BATCH00065,Plan Batch,2023-04-23T08:36:20,2023-04-23T10:14:40,2023-04-23T08:36:20,HORM1,Planning
BATCH00065,Release Batch,2023-04-23T14:17:29,2023-04-23T15:13:13,2023-04-23T14:17:29,HORM1,Planning
BATCH00065,Stage Materials,2023-04-23T18:20:16,2023-04-23T23:39:36,2023-04-23T18:20:16,HORM1,Warehouse
BATCH00065,Segregated Area Cleaning,2023-04-24T01:25:09,2023-04-24T04:25:02,2023-04-24T01:25:09,HORM1,Production
BATCH00065,Start Granulation,2023-04-24T05:25:02,2023-04-24T05:30:02,2023-04-24T05:25:02,HORM1,Production
BATCH00065,End Granulation,2023-04-24T10:05:16,2023-04-24T10:10:16,2023-04-24T10:05:16,HORM1,Production
BATCH00065,Start Compression,2023-04-24T11:40:24,2023-04-24T11:45:24,2023-04-24T11:40:24,HORM1,Production
BATCH00065,End Compression,2023-04-24T14:37:24,2023-04-24T14:42:24,2023-04-24T14:37:24,HORM1,Production
BATCH00065,Start Coating,2023-04-24T15:30:45,2023-04-24T15:35:45,2023-04-24T15:30:45,HORM1,Production
BATCH00065,End Coating,2023-04-24T19:42:09,2023-04-24T19:47:09,2023-04-24T19:42:09,HORM1,Production
BATCH00065,Start Packaging,2023-04-24T21:42:17,2023-04-24T21:47:17,2023-04-24T21:42:17,HORM1,Packaging
BATCH00065,End Packaging,2023-04-25T05:21:05,2023-04-25T05:26:05,2023-04-25T05:21:05,HORM1,Packaging
BATCH00065,Extended QA Review,2023-04-25T09:01:46,2023-04-26T06:41:36,2023-04-25T09:01:46,HORM1,QA
BATCH00065,QC FP Sampling,2023-04-26T09:55:51,2023-04-26T11:28:02,2023-04-26T09:55:51,HORM1,QC_Lab
BATCH00065,QC Result (Conforming),2023-04-27T15:13:56,2023-04-27T18:21:46,2023-04-27T15:13:56,HORM1,QC_Lab
BATCH00065,QP Decision (Release),2023-04-28T04:09:27,2023-04-28T05:47:25,2023-04-28T04:09:27,HORM1,QA
BATCH00066,Plan Batch,2023-04-24T03:23:19,2023-04-24T05:19:48,2023-04-24T03:23:19,DEV2,Planning
BATCH00066,Release Batch,2023-04-24T08:51:50,2023-04-24T09:16:00,2023-04-24T08:51:50,DEV2,Planning
BATCH00066,Stage Components,2023-04-24T10:23:01,2023-04-24T14:18:57,2023-04-24T10:23:01,DEV2,Warehouse
BATCH00066,Start Component Assembly,2023-04-24T15:29:50,2023-04-24T15:34:50,2023-04-24T15:29:50,DEV2,Production
BATCH00066,End Component Assembly,2023-04-24T21:11:36,2023-04-24T21:16:36,2023-04-24T21:11:36,DEV2,Production
BATCH00066,Start Device Calibration,2023-04-24T22:09:55,2023-04-24T22:14:55,2023-04-24T22:09:55,DEV2,Production
BATCH00066,End Device Calibration,2023-04-25T03:30:32,2023-04-25T03:35:32,2023-04-25T03:30:32,DEV2,Production
BATCH00066,Final Assembly,2023-04-25T04:15:04,2023-04-25T06:18:41,2023-04-25T04:15:04,DEV2,Production
BATCH00066,Start Packaging,2023-04-25T07:46:06,2023-04-25T07:51:06,2023-04-25T07:46:06,DEV2,Packaging
BATCH00066,End Packaging,2023-04-25T13:08:25,2023-04-25T13:13:25,2023-04-25T13:08:25,DEV2,Packaging
BATCH00066,IFU Insertion Check,2023-04-25T13:43:25,2023-04-25T14:24:23,2023-04-25T13:43:25,DEV2,Packaging
BATCH00066,QC FP Sampling,2023-04-25T15:55:33,2023-04-25T17:34:37,2023-04-25T15:55:33,DEV2,QC_Lab
BATCH00066,QC Result (Conforming),2023-04-27T14:33:40,2023-04-27T15:53:38,2023-04-27T14:33:40,DEV2,QC_Lab
BATCH00066,QP Decision (Release),2023-04-28T09:49:51,2023-04-28T11:39:51,2023-04-28T09:49:51,DEV2,QA
BATCH00067,Plan Batch,2023-04-26T11:13:43,2023-04-26T11:41:17,2023-04-26T11:13:43,DEV1,Planning
BATCH00067,Release Batch,2023-04-26T14:05:53,2023-04-26T14:48:39,2023-04-26T14:05:53,DEV1,Planning
BATCH00067,Stage Components,2023-04-26T17:55:36,2023-04-26T22:32:11,2023-04-26T17:55:36,DEV1,Warehouse
BATCH00067,Start Component Assembly,2023-04-26T23:59:25,2023-04-27T00:04:25,2023-04-26T23:59:25,DEV1,Production
BATCH00067,End Component Assembly,2023-04-27T02:57:46,2023-04-27T03:02:46,2023-04-27T02:57:46,DEV1,Production
BATCH00067,Start Device Calibration,2023-04-27T03:45:00,2023-04-27T03:50:00,2023-04-27T03:45:00,DEV1,Production
BATCH00067,End Device Calibration,2023-04-27T06:01:50,2023-04-27T06:06:50,2023-04-27T06:01:50,DEV1,Production
BATCH00067,Final Assembly,2023-04-27T06:37:30,2023-04-27T09:22:03,2023-04-27T06:37:30,DEV1,Production
BATCH00067,Start Packaging,2023-04-27T10:41:03,2023-04-27T10:46:03,2023-04-27T10:41:03,DEV1,Packaging
BATCH00067,End Packaging,2023-04-27T17:19:11,2023-04-27T17:24:11,2023-04-27T17:19:11,DEV1,Packaging
BATCH00067,IFU Insertion Check,2023-04-27T17:54:11,2023-04-27T18:41:01,2023-04-27T17:54:11,DEV1,Packaging
BATCH00067,QC FP Sampling,2023-04-27T20:09:29,2023-04-27T21:50:54,2023-04-27T20:09:29,DEV1,QC_Lab
BATCH00067,QC Result (Conforming),2023-04-29T12:40:04,2023-04-29T16:31:36,2023-04-29T12:40:04,DEV1,QC_Lab
BATCH00067,QP Decision (Release),2023-04-30T00:38:03,2023-04-30T02:15:04,2023-04-30T00:38:03,DEV1,QA
BATCH00068,Plan Batch,2023-04-27T06:20:31,2023-04-27T07:47:27,2023-04-27T06:20:31,CL2,Planning
BATCH00068,Release Batch,2023-04-27T09:34:07,2023-04-27T10:26:24,2023-04-27T09:34:07,CL2,Planning
BATCH00068,Stage Materials,2023-04-27T12:21:04,2023-04-27T16:23:35,2023-04-27T12:21:04,CL2,Warehouse
BATCH00068,Start Granulation,2023-04-27T17:39:52,2023-04-27T17:44:52,2023-04-27T17:39:52,CL2,Production
BATCH00068,End Granulation,2023-04-27T21:13:10,2023-04-27T21:18:10,2023-04-27T21:13:10,CL2,Production
BATCH00068,Start Compression,2023-04-27T22:16:20,2023-04-27T22:21:20,2023-04-27T22:16:20,CL2,Production
BATCH00068,End Compression,2023-04-28T06:09:05,2023-04-28T06:14:05,2023-04-28T06:09:05,CL2,Production
BATCH00068,Start Coating,2023-04-28T08:13:00,2023-04-28T08:18:00,2023-04-28T08:13:00,CL2,Production
BATCH00068,End Coating,2023-04-28T13:38:49,2023-04-28T13:43:49,2023-04-28T13:38:49,CL2,Production
BATCH00068,Start Packaging,2023-04-28T15:13:01,2023-04-28T15:18:01,2023-04-28T15:13:01,CL2,Packaging
BATCH00068,End Packaging,2023-04-29T00:36:17,2023-04-29T00:41:17,2023-04-29T00:36:17,CL2,Packaging
BATCH00068,QC FP Sampling,2023-04-29T02:23:59,2023-04-29T03:40:30,2023-04-29T02:23:59,CL2,QC_Lab
BATCH00068,QC Result (OOS),2023-04-30T06:45:23,2023-04-30T08:55:57,2023-04-30T06:45:23,CL2,QC_Lab
BATCH00068,QP Decision (Reject),2023-04-30T12:32:48,2023-04-30T13:30:52,2023-04-30T12:32:48,CL2,QA
BATCH00069,Plan Batch,2023-04-29T08:04:17,2023-04-29T09:41:12,2023-04-29T08:04:17,TL2,Planning
BATCH00069,Release Batch,2023-04-29T14:05:15,2023-04-29T14:49:37,2023-04-29T14:05:15,TL2,Planning
BATCH00069,Stage Materials,2023-04-29T15:31:20,2023-04-29T21:22:48,2023-04-29T15:31:20,TL2,Warehouse
BATCH00069,Start Compression,2023-04-29T22:31:53,2023-04-29T22:36:53,2023-04-29T22:31:53,TL2,Production
BATCH00069,Deviation Opened,2023-04-29T23:32:28,2023-04-30T00:02:28,2023-04-29T23:32:28,TL2,QA
BATCH00069,Investigation,2023-04-30T00:02:28,2023-04-30T03:37:52,2023-04-30T00:02:28,TL2,QA
BATCH00069,Stage Materials,2023-04-30T03:37:52,2023-04-30T06:29:51,2023-04-30T03:37:52,TL2,Warehouse
BATCH00069,Extended QA Review,2023-04-30T06:29:51,2023-04-30T13:14:40,2023-04-30T06:29:51,TL2,QA
BATCH00069,Deviation Closed,2023-04-30T13:14:40,2023-04-30T14:14:40,2023-04-30T13:14:40,TL2,QA
BATCH00069,End Compression,2023-04-30T17:20:26,2023-04-30T17:25:26,2023-04-30T17:20:26,TL2,Production
BATCH00069,Start Coating,2023-04-30T18:42:39,2023-04-30T18:47:39,2023-04-30T18:42:39,TL2,Production
BATCH00069,End Coating,2023-04-30T23:32:50,2023-04-30T23:37:50,2023-04-30T23:32:50,TL2,Production
BATCH00069,Start Packaging,2023-05-01T00:32:56,2023-05-01T00:37:56,2023-05-01T00:32:56,TL2,Packaging
BATCH00069,End Packaging,2023-05-01T03:29:40,2023-05-01T03:34:40,2023-05-01T03:29:40,TL2,Packaging
BATCH00069,QC FP Sampling,2023-05-01T06:50:25,2023-05-01T08:35:43,2023-05-01T06:50:25,TL2,QC_Lab
BATCH00069,QC Result (Conforming),2023-05-02T23:34:11,2023-05-03T00:36:52,2023-05-02T23:34:11,TL2,QC_Lab
BATCH00069,QP Decision (Release),2023-05-03T05:30:03,2023-05-03T06:48:05,2023-05-03T05:30:03,TL2,QA
BATCH00070,Plan Batch,2023-04-30T00:45:50,2023-04-30T01:56:33,2023-04-30T00:45:50,INJ1,Planning
BATCH00070,Release Batch,2023-04-30T03:29:15,2023-04-30T03:54:04,2023-04-30T03:29:15,INJ1,Planning
BATCH00070,Stage Materials,2023-04-30T07:36:27,2023-04-30T13:04:27,2023-04-30T07:36:27,INJ1,Warehouse
BATCH00070,Batch Cancelled (Material Issue),2023-05-01T09:36:13,2023-05-01T10:06:13,2023-05-01T09:36:13,INJ1,Planning
BATCH00071,Plan Batch,2023-05-02T10:18:09,2023-05-02T11:27:30,2023-05-02T10:18:09,TL1,Planning
BATCH00071,Release Batch,2023-05-02T13:23:20,2023-05-02T13:40:54,2023-05-02T13:23:20,TL1,Planning
BATCH00071,Stage Materials,2023-05-02T16:57:09,2023-05-02T18:55:23,2023-05-02T16:57:09,TL1,Warehouse
BATCH00071,Start Compression,2023-05-02T19:51:48,2023-05-02T19:56:48,2023-05-02T19:51:48,TL1,Production
BATCH00071,End Compression,2023-05-03T03:21:24,2023-05-03T03:26:24,2023-05-03T03:21:24,TL1,Production
BATCH00071,Deviation Opened,2023-05-03T04:26:24,2023-05-03T05:26:24,2023-05-03T04:26:24,TL1,QA
BATCH00071,Investigation,2023-05-03T13:05:30,2023-05-04T06:53:30,2023-05-03T13:05:30,TL1,QA
BATCH00071,QC IPC Sampling,2023-05-04T07:53:30,2023-05-04T08:53:30,2023-05-04T07:53:30,TL1,QC_Lab
BATCH00071,Start Rework,2023-05-04T16:38:00,2023-05-04T16:43:00,2023-05-04T16:38:00,TL1,Production
BATCH00071,End Rework,2023-05-04T19:17:46,2023-05-04T19:22:46,2023-05-04T19:17:46,TL1,Production
BATCH00071,Deviation Closed,2023-05-04T23:18:29,2023-05-05T00:18:29,2023-05-04T23:18:29,TL1,QA
BATCH00071,Start Coating,2023-05-05T01:40:23,2023-05-05T01:45:23,2023-05-05T01:40:23,TL1,Production
BATCH00071,End Coating,2023-05-05T04:11:37,2023-05-05T04:16:37,2023-05-05T04:11:37,TL1,Production
BATCH00071,Start Packaging,2023-05-05T05:04:41,2023-05-05T05:09:41,2023-05-05T05:04:41,TL1,Packaging
BATCH00071,End Packaging,2023-05-05T13:25:51,2023-05-05T13:30:51,2023-05-05T13:25:51,TL1,Packaging
BATCH00071,QC FP Sampling,2023-05-05T15:06:41,2023-05-05T15:57:52,2023-05-05T15:06:41,TL1,QC_Lab
BATCH00071,QC Result (Conforming),2023-05-07T08:59:53,2023-05-07T09:48:12,2023-05-07T08:59:53,TL1,QC_Lab
BATCH00071,QP Decision (Release),2023-05-07T11:41:51,2023-05-07T12:33:37,2023-05-07T11:41:51,TL1,QA
BATCH00072,Plan Batch,2023-05-05T09:00:07,2023-05-05T09:37:51,2023-05-05T09:00:07,CL2,Planning
BATCH00072,Release Batch,2023-05-05T17:09:38,2023-05-05T17:55:39,2023-05-05T17:09:38,CL2,Planning
BATCH00072,Stage Materials,2023-05-05T19:26:17,2023-05-06T00:19:37,2023-05-05T19:26:17,CL2,Warehouse
BATCH00072,Start Granulation,2023-05-06T00:59:56,2023-05-06T01:04:56,2023-05-06T00:59:56,CL2,Production
BATCH00072,End Granulation,2023-05-06T04:19:45,2023-05-06T04:24:45,2023-05-06T04:19:45,CL2,Production
BATCH00072,Start Compression,2023-05-06T06:20:37,2023-05-06T06:25:37,2023-05-06T06:20:37,CL2,Production
BATCH00072,End Compression,2023-05-06T11:35:48,2023-05-06T11:40:48,2023-05-06T11:35:48,CL2,Production
BATCH00072,Start Coating,2023-05-06T12:54:18,2023-05-06T12:59:18,2023-05-06T12:54:18,CL2,Production
BATCH00072,End Coating,2023-05-06T17:24:29,2023-05-06T17:29:29,2023-05-06T17:24:29,CL2,Production
BATCH00072,Start Packaging,2023-05-06T19:26:21,2023-05-06T19:31:21,2023-05-06T19:26:21,CL2,Packaging
BATCH00072,End Packaging,2023-05-07T04:33:21,2023-05-07T04:38:21,2023-05-07T04:33:21,CL2,Packaging
BATCH00072,QC FP Sampling,2023-05-07T07:06:42,2023-05-07T08:49:31,2023-05-07T07:06:42,CL2,QC_Lab
BATCH00072,QC Result (OOS),2023-05-07T19:51:46,2023-05-07T21:31:06,2023-05-07T19:51:46,CL2,QC_Lab
BATCH00072,Deviation Opened,2023-05-08T01:45:02,2023-05-08T02:45:02,2023-05-08T01:45:02,CL2,QA
BATCH00072,Investigation,2023-05-08T02:45:02,2023-05-08T17:34:19,2023-05-08T02:45:02,CL2,QA
BATCH00072,QC FP Sampling,2023-05-08T22:43:16,2023-05-08T23:28:22,2023-05-08T22:43:16,CL2,QC_Lab
BATCH00072,QC Result (Conforming),2023-05-09T05:30:02,2023-05-09T07:41:49,2023-05-09T05:30:02,CL2,QC_Lab
BATCH00072,Deviation Closed,2023-05-09T07:41:49,2023-05-09T09:41:49,2023-05-09T07:41:49,CL2,QA
BATCH00072,QP Decision (Release),2023-05-09T15:05:42,2023-05-09T16:20:27,2023-05-09T15:05:42,CL2,QA
BATCH00073,Plan Batch,2023-05-07T16:22:32,2023-05-07T17:27:23,2023-05-07T16:22:32,CL1,Planning
BATCH00073,Release Batch,2023-05-07T23:43:44,2023-05-08T00:04:03,2023-05-07T23:43:44,CL1,Planning
BATCH00073,Stage Materials,2023-05-08T00:55:56,2023-05-08T02:25:26,2023-05-08T00:55:56,CL1,Warehouse
BATCH00073,Start Granulation,2023-05-08T03:39:59,2023-05-08T03:44:59,2023-05-08T03:39:59,CL1,Production
BATCH00073,End Granulation,2023-05-08T05:56:18,2023-05-08T06:01:18,2023-05-08T05:56:18,CL1,Production
BATCH00073,Start Compression,2023-05-08T06:33:27,2023-05-08T06:38:27,2023-05-08T06:33:27,CL1,Production
BATCH00073,End Compression,2023-05-08T11:53:10,2023-05-08T11:58:10,2023-05-08T11:53:10,CL1,Production
BATCH00073,Start Coating,2023-05-08T13:01:35,2023-05-08T13:06:35,2023-05-08T13:01:35,CL1,Production
BATCH00073,End Coating,2023-05-08T18:37:22,2023-05-08T18:42:22,2023-05-08T18:37:22,CL1,Production
BATCH00073,Start Packaging,2023-05-08T20:18:50,2023-05-08T20:23:50,2023-05-08T20:18:50,CL1,Packaging
BATCH00073,End Packaging,2023-05-09T00:50:16,2023-05-09T00:55:16,2023-05-09T00:50:16,CL1,Packaging
BATCH00073,QC FP Sampling,2023-05-09T03:12:30,2023-05-09T04:51:13,2023-05-09T03:12:30,CL1,QC_Lab
