case_id,activity,event_start,event_end,timestamp,line,area
BATCH00370,Start Device Calibration,2024-09-19T14:42:59,2024-09-19T14:47:59,2024-09-19T14:42:59,DEV1,Production
BATCH00370,End Device Calibration,2024-09-19T17:52:44,2024-09-19T17:57:44,2024-09-19T17:52:44,DEV1,Production
BATCH00370,Final Assembly,2024-09-19T18:55:17,2024-09-19T20:40:34,2024-09-19T18:55:17,DEV1,Production
BATCH00370,Start Packaging,2024-09-19T21:30:10,2024-09-19T21:35:10,2024-09-19T21:30:10,DEV1,Packaging
BATCH00370,End Packaging,2024-09-20T03:52:15,2024-09-20T03:57:15,2024-09-20T03:52:15,DEV1,Packaging
BATCH00370,IFU Insertion Check,2024-09-20T04:27:15,2024-09-20T05:07:36,2024-09-20T04:27:15,DEV1,Packaging
BATCH00370,QC FP Sampling,2024-09-20T06:12:17,2024-09-20T07:48:22,2024-09-20T06:12:17,,QC_Lab
BATCH00370,QC Result (Conforming),2024-09-21T01:11:37,2024-09-21T04:52:10,2024-09-21T01:11:37,,QC_Lab
BATCH00370,QP Decision (Release),2024-09-21T23:28:05,2024-09-22T00:11:37,2024-09-21T23:28:05,,QA
BATCH00398,Plan Batch,2024-11-02T13:30:12,2024-11-02T14:33:19,2024-11-02T13:30:12,,Planning
BATCH00398,Release Batch,2024-11-02T19:11:54,2024-11-02T19:48:25,2024-11-02T19:11:54,,Planning
BATCH00398,Stage Components,2024-11-02T21:23:29,2024-11-02T22:27:27,2024-11-02T21:23:29,DEV1,Warehouse
BATCH00398,Batch Cancelled (Material Issue),2024-11-03T17:49:09,2024-11-03T18:19:09,2024-11-03T17:49:09,,Planning
BATCH00438,Plan Batch,2025-01-09T03:53:40,2025-01-09T04:52:27,2025-01-09T03:53:40,,Planning
BATCH00438,Release Batch,2025-01-09T10:43:21,2025-01-09T10:59:13,2025-01-09T10:43:21,,Planning
BATCH00438,Stage Materials,2025-01-09T12:58:48,2025-01-09T15:15:56,2025-01-09T12:58:48,INJ2,Warehouse
BATCH00438,Start Solution Preparation,2025-01-09T16:59:25,2025-01-09T17:04:25,2025-01-09T16:59:25,INJ2,Production
BATCH00438,End Solution Preparation,2025-01-09T20:16:39,2025-01-09T20:21:39,2025-01-09T20:16:39,INJ2,Production
BATCH00438,Sterile Filtration,2025-01-09T20:51:39,2025-01-09T22:35:04,2025-01-09T20:51:39,INJ2,Production
BATCH00438,Start Filling,2025-01-09T23:11:36,2025-01-09T23:16:36,2025-01-09T23:11:36,INJ2,Production
BATCH00438,End Filling,2025-01-10T04:51:38,2025-01-10T04:56:38,2025-01-10T04:51:38,INJ2,Production
BATCH00438,Capping,2025-01-10T05:26:38,2025-01-10T07:08:19,2025-01-10T05:26:38,INJ2,Production
BATCH00438,Lyophilization,2025-01-10T08:08:19,2025-01-11T01:46:12,2025-01-10T08:08:19,INJ2,Production
BATCH00438,Visual Inspection,2025-01-11T03:46:12,2025-01-11T06:51:53,2025-01-11T03:46:12,INJ2,Production
BATCH00438,Start Packaging,2025-01-11T08:10:10,2025-01-11T08:15:10,2025-01-11T08:10:10,INJ2,Packaging
BATCH00438,End Packaging,2025-01-11T11:09:23,2025-01-11T11:14:23,2025-01-11T11:09:23,INJ2,Packaging
BATCH00438,QC FP Sampling,2025-01-11T12:15:02,2025-01-11T13:47:57,2025-01-11T12:15:02,,QC_Lab
BATCH00438,QC Result (Conforming),2025-01-12T05:47:35,2025-01-12T07:24:23,2025-01-12T05:47:35,,QC_Lab
BATCH00438,QP Decision (Release),2025-01-12T19:10:21,2025-01-12T20:50:09,2025-01-12T19:10:21,,QA
BATCH00447,Plan Batch,2025-01-26T14:30:19,2025-01-26T16:09:46,2025-01-26T14:30:19,,Planning
BATCH00447,Release Batch,2025-01-26T20:27:23,2025-01-26T21:13:07,2025-01-26T20:27:23,,Planning
BATCH00447,Stage Materials,2025-01-26T23:50:58,2025-01-27T02:19:23,2025-01-26T23:50:58,HORM1,Warehouse
BATCH00447,Segregated Area Cleaning,2025-01-27T03:41:56,2025-01-27T07:34:11,2025-01-27T03:41:56,HORM1,Production
BATCH00447,Start Granulation,2025-01-27T08:34:11,2025-01-27T08:39:11,2025-01-27T08:34:11,HORM1,Production
BATCH00447,End Granulation,2025-01-27T14:19:12,2025-01-27T14:24:12,2025-01-27T14:19:12,HORM1,Production
BATCH00447,Start Compression,2025-01-27T15:37:34,2025-01-27T15:42:34,2025-01-27T15:37:34,HORM1,Production
BATCH00447,End Compression,2025-01-27T21:16:51,2025-01-27T21:21:51,2025-01-27T21:16:51,HORM1,Production
BATCH00447,Start Coating,2025-01-27T22:14:33,2025-01-27T22:19:33,2025-01-27T22:14:33,HORM1,Production
BATCH00447,End Coating,2025-01-28T02:03:24,2025-01-28T02:08:24,2025-01-28T02:03:24,HORM1,Production
BATCH00447,Start Packaging,2025-01-28T03:49:54,2025-01-28T03:54:54,2025-01-28T03:49:54,HORM1,Packaging
BATCH00447,End Packaging,2025-01-28T08:00:36,2025-01-28T08:05:36,2025-01-28T08:00:36,HORM1,Packaging
BATCH00447,Extended QA Review,2025-01-28T11:40:01,2025-01-28T17:14:14,2025-01-28T11:40:01,,QA
BATCH00447,QC FP Sampling,2025-01-28T18:47:13,2025-01-28T20:05:23,2025-01-28T18:47:13,,QC_Lab
BATCH00447,QC Result (Conforming),2025-01-30T11:40:17,2025-01-30T13:22:33,2025-01-30T11:40:17,,QC_Lab
BATCH00447,QP Decision (Release),2025-01-30T17:41:21,2025-01-30T19:26:15,2025-01-30T17:41:21,,QA
BATCH00449,Plan Batch,2025-01-30T07:06:35,2025-01-30T08:17:01,2025-01-30T07:06:35,,Planning
BATCH00449,Release Batch,2025-01-30T14:47:50,2025-01-30T15:24:22,2025-01-30T14:47:50,,Planning
BATCH00449,Stage Components,2025-01-30T16:45:16,2025-01-30T18:06:14,2025-01-30T16:45:16,DEV1,Warehouse
BATCH00449,Start Component Assembly,2025-01-30T19:08:39,2025-01-30T19:13:39,2025-01-30T19:08:39,DEV1,Production
BATCH00449,End Component Assembly,2025-01-30T23:16:42,2025-01-30T23:21:42,2025-01-30T23:16:42,DEV1,Production
BATCH00449,Start Device Calibration,2025-01-31T00:27:53,2025-01-31T00:32:53,2025-01-31T00:27:53,DEV1,Production
BATCH00449,End Device Calibration,2025-01-31T05:12:09,2025-01-31T05:17:09,2025-01-31T05:12:09,DEV1,Production
BATCH00449,Final Assembly,2025-01-31T06:08:11,2025-01-31T07:36:59,2025-01-31T06:08:11,DEV1,Production
BATCH00449,Start Packaging,2025-01-31T09:27:39,2025-01-31T09:32:39,2025-01-31T09:27:39,DEV1,Packaging
BATCH00449,End Packaging,2025-01-31T17:12:28,2025-01-31T17:17:28,2025-01-31T17:12:28,DEV1,Packaging
BATCH00449,IFU Insertion Check,2025-01-31T17:47:28,2025-01-31T18:41:49,2025-01-31T17:47:28,DEV1,Packaging
BATCH00449,QC FP Sampling,2025-01-31T19:46:54,2025-01-31T20:47:04,2025-01-31T19:46:54,,QC_Lab
BATCH00449,QC Result (Conforming),2025-02-01T11:53:12,2025-02-01T12:29:33,2025-02-01T11:53:12,,QC_Lab
BATCH00449,QP Decision (Release),2025-02-01T20:45:44,2025-02-01T21:36:37,2025-02-01T20:45:44,,QA
BATCH00477,Plan Batch,2025-03-22T01:15:18,2025-03-22T03:00:13,2025-03-22T01:15:18,,Planning
BATCH00477,Release Batch,2025-03-22T05:41:29,2025-03-22T06:30:36,2025-03-22T05:41:29,,Planning
BATCH00477,Stage Materials,2025-03-22T08:36:40,2025-03-22T13:58:37,2025-03-22T08:36:40,INJ2,Warehouse
BATCH00477,Start Solution Preparation,2025-03-22T15:12:41,2025-03-22T15:17:41,2025-03-22T15:12:41,INJ2,Production
BATCH00477,End Solution Preparation,2025-03-22T20:57:59,2025-03-22T21:02:59,2025-03-22T20:57:59,INJ2,Production
BATCH00477,Sterile Filtration,2025-03-22T21:32:59,2025-03-23T00:10:35,2025-03-22T21:32:59,INJ2,Production
BATCH00477,Start Filling,2025-03-23T01:00:42,2025-03-23T01:05:42,2025-03-23T01:00:42,INJ2,Production
BATCH00477,End Filling,2025-03-23T08:30:52,2025-03-23T08:35:52,2025-03-23T08:30:52,INJ2,Production
BATCH00477,Capping,2025-03-23T09:05:52,2025-03-23T10:57:21,2025-03-23T09:05:52,INJ2,Production
BATCH00477,Lyophilization,2025-03-23T11:57:21,2025-03-24T09:08:26,2025-03-23T11:57:21,INJ2,Production
BATCH00477,Visual Inspection,2025-03-24T11:08:26,2025-03-24T15:04:51,2025-03-24T11:08:26,INJ2,Production
BATCH00477,Start Packaging,2025-03-24T15:51:28,2025-03-24T15:56:28,2025-03-24T15:51:28,INJ2,Packaging
BATCH00477,End Packaging,2025-03-24T21:15:35,2025-03-24T21:20:35,2025-03-24T21:15:35,INJ2,Packaging
BATCH00477,QC FP Sampling,2025-03-25T00:30:28,2025-03-25T02:27:49,2025-03-25T00:30:28,,QC_Lab
BATCH00477,QC Result (Conforming),2025-03-26T07:05:05,2025-03-26T10:31:13,2025-03-26T07:05:05,,QC_Lab
BATCH00477,QP Decision (Release),2025-03-27T04:15:52,2025-03-27T05:27:08,2025-03-27T04:15:52,,QA
BATCH00527,Plan Batch,2025-06-19T12:50:55,2025-06-19T14:32:31,2025-06-19T12:50:55,,Planning
BATCH00527,Release Batch,2025-06-19T16:37:25,2025-06-19T17:20:17,2025-06-19T16:37:25,,Planning
BATCH00527,Stage Materials,2025-06-19T20:34:21,2025-06-19T22:22:02,2025-06-19T20:34:21,CL1,Warehouse
BATCH00527,Start Compression,2025-06-20T00:07:03,2025-06-20T00:12:03,2025-06-20T00:07:03,CL1,Production
BATCH00527,End Compression,2025-06-20T06:16:44,2025-06-20T06:21:44,2025-06-20T06:16:44,CL1,Production
BATCH00527,Start Coating,2025-06-20T08:12:38,2025-06-20T08:17:38,2025-06-20T08:12:38,CL1,Production
BATCH00527,End Coating,2025-06-20T12:33:20,2025-06-20T12:38:20,2025-06-20T12:33:20,CL1,Production
BATCH00527,Start Packaging,2025-06-20T14:02:10,2025-06-20T14:07:10,2025-06-20T14:02:10,CL1,Packaging
BATCH00527,End Packaging,2025-06-20T18:49:12,2025-06-20T18:54:12,2025-06-20T18:49:12,CL1,Packaging
BATCH00527,Start Packaging,2025-06-20T21:02:48,2025-06-20T21:07:48,2025-06-20T21:02:48,CL1,Packaging
BATCH00527,End Packaging,2025-06-21T00:37:13,2025-06-21T00:42:13,2025-06-21T00:37:13,CL1,Packaging
BATCH00527,QC FP Sampling,2025-06-21T04:34:54,2025-06-21T06:26:49,2025-06-21T04:34:54,,QC_Lab
BATCH00527,QC Result (Conforming),2025-06-22T02:12:31,2025-06-22T06:05:01,2025-06-22T02:12:31,,QC_Lab
BATCH00527,QP Decision (Release),2025-06-22T15:11:39,2025-06-22T17:08:52,2025-06-22T15:11:39,,QA
BATCH00533,Plan Batch,2025-07-01T10:18:35,2025-07-01T11:11:49,2025-07-01T10:18:35,,Planning
BATCH00533,Release Batch,2025-07-01T13:44:38,2025-07-01T14:40:12,2025-07-01T13:44:38,,Planning
BATCH00533,Stage Materials,2025-07-01T18:25:32,2025-07-01T23:22:54,2025-07-01T18:25:32,CL2,Warehouse
BATCH00533,Start Granulation,2025-07-02T00:26:42,2025-07-02T00:31:42,2025-07-02T00:26:42,CL2,Production
BATCH00533,End Granulation,2025-07-02T02:51:27,2025-07-02T02:56:27,2025-07-02T02:51:27,CL2,Production
BATCH00533,Start Compression,2025-07-02T03:40:23,2025-07-02T03:45:23,2025-07-02T03:40:23,CL2,Production
BATCH00533,End Compression,2025-07-02T10:28:08,2025-07-02T10:33:08,2025-07-02T10:28:08,CL2,Production
BATCH00533,Start Coating,2025-07-02T11:16:54,2025-07-02T11:21:54,2025-07-02T11:16:54,CL2,Production
BATCH00533,End Coating,2025-07-02T13:47:18,2025-07-02T13:52:18,2025-07-02T13:47:18,CL2,Production
BATCH00533,Start Packaging,2025-07-02T15:05:45,2025-07-02T15:10:45,2025-07-02T15:05:45,CL2,Packaging
BATCH00533,End Packaging,2025-07-02T20:32:08,2025-07-02T20:37:08,2025-07-02T20:32:08,CL2,Packaging
BATCH00533,QC FP Sampling,2025-07-03T00:02:05,2025-07-03T01:45:37,2025-07-03T00:02:05,,QC_Lab
BATCH00533,QC Result (OOS),2025-07-04T23:29:29,2025-07-05T02:25:06,2025-07-04T23:29:29,,QC_Lab
BATCH00533,QP Decision (Reject),2025-07-05T08:03:49,2025-07-05T08:43:06,2025-07-05T08:03:49,,QA
BATCH00563,Plan Batch,2025-08-23T17:08:23,2025-08-23T18:53:59,2025-08-23T17:08:23,,Planning
BATCH00563,Release Batch,2025-08-24T00:24:06,2025-08-24T00:43:43,2025-08-24T00:24:06,,Planning
BATCH00563,Stage Materials,2025-08-24T02:13:10,2025-08-24T04:38:27,2025-08-24T02:13:10,INJ1,Warehouse
BATCH00563,Start Solution Preparation,2025-08-24T06:16:02,2025-08-24T06:21:02,2025-08-24T06:16:02,INJ1,Production
BATCH00563,End Solution Preparation,2025-08-24T09:02:59,2025-08-24T09:07:59,2025-08-24T09:02:59,INJ1,Production
BATCH00563,Sterile Filtration,2025-08-24T09:37:59,2025-08-24T11:39:34,2025-08-24T09:37:59,INJ1,Production
BATCH00563,Start Filling,2025-08-24T12:20:25,2025-08-24T12:25:25,2025-08-24T12:20:25,INJ1,Production
BATCH00563,End Filling,2025-08-24T18:46:24,2025-08-24T18:51:24,2025-08-24T18:46:24,INJ1,Production
BATCH00563,Capping,2025-08-24T19:21:24,2025-08-24T21:15:29,2025-08-24T19:21:24,INJ1,Production
BATCH00563,Lyophilization,2025-08-24T22:15:29,2025-08-25T17:13:51,2025-08-24T22:15:29,INJ1,Production
BATCH00563,Visual Inspection,2025-08-25T19:13:51,2025-08-25T22:23:31,2025-08-25T19:13:51,INJ1,Production
BATCH00563,Start Packaging,2025-08-25T23:19:07,2025-08-25T23:24:07,2025-08-25T23:19:07,INJ1,Packaging
BATCH00563,End Packaging,2025-08-26T03:04:39,2025-08-26T03:09:39,2025-08-26T03:04:39,INJ1,Packaging
BATCH00563,QC FP Sampling,2025-08-26T05:07:30,2025-08-26T06:59:01,2025-08-26T05:07:30,,QC_Lab
BATCH00563,QC Result (Conforming),2025-08-27T23:27:11,2025-08-28T02:49:33,2025-08-27T23:27:11,,QC_Lab
BATCH00563,QP Decision (Release),2025-08-28T04:31:41,2025-08-28T05:42:12,2025-08-28T04:31:41,,QA
BATCH00567,Plan Batch,2025-08-30T15:42:45,2025-08-30T16:36:38,2025-08-30T15:42:45,,Planning
BATCH00567,Release Batch,2025-08-30T18:07:19,2025-08-30T18:53:16,2025-08-30T18:07:19,,Planning
BATCH00567,Stage Materials,2025-08-30T22:14:17,2025-08-31T01:32:53,2025-08-30T22:14:17,TL1,Warehouse
BATCH00567,Start Granulation,2025-08-31T03:30:35,2025-08-31T03:35:35,2025-08-31T03:30:35,TL1,Production
BATCH00567,End Granulation,2025-08-31T06:48:19,2025-08-31T06:53:19,2025-08-31T06:48:19,TL1,Production
BATCH00567,Start Compression,2025-08-31T07:39:46,2025-08-31T07:44:46,2025-08-31T07:39:46,TL1,Production
BATCH00567,End Compression,2025-08-31T12:18:40,2025-08-31T12:23:40,2025-08-31T12:18:40,TL1,Production
BATCH00567,Start Coating,2025-08-31T14:13:21,2025-08-31T14:18:21,2025-08-31T14:13:21,TL1,Production
BATCH00567,End Coating,2025-08-31T17:53:12,2025-08-31T17:58:12,2025-08-31T17:53:12,TL1,Production
BATCH00567,Start Packaging,2025-08-31T19:41:11,2025-08-31T19:46:11,2025-08-31T19:41:11,TL1,Packaging
BATCH00567,End Packaging,2025-09-01T05:31:28,2025-09-01T05:36:28,2025-09-01T05:31:28,TL1,Packaging
BATCH00567,QC FP Sampling,2025-09-01T08:23:08,2025-09-01T09:46:33,2025-09-01T08:23:08,,QC_Lab
BATCH00567,QC Result (Conforming),2025-09-02T11:08:00,2025-09-02T14:35:15,2025-09-02T11:08:00,,QC_Lab
BATCH00567,QP Decision (Release),2025-09-03T08:53:38,2025-09-03T10:49:27,2025-09-03T08:53:38,,QA
BATCH00568,Plan Batch,2025-09-01T22:17:14,2025-09-01T23:56:45,2025-09-01T22:17:14,,Planning
BATCH00568,Release Batch,2025-09-02T02:07:50,2025-09-02T03:04:35,2025-09-02T02:07:50,,Planning
BATCH00568,Stage Materials,2025-09-02T05:35:40,2025-09-02T07:25:35,2025-09-02T05:35:40,CL2,Warehouse
BATCH00568,Start Compression,2025-09-02T09:10:40,2025-09-02T09:15:40,2025-09-02T09:10:40,CL2,Production
BATCH00568,End Compression,2025-09-02T14:50:27,2025-09-02T14:55:27,2025-09-02T14:50:27,CL2,Production
BATCH00568,Start Coating,2025-09-02T16:03:50,2025-09-02T16:08:50,2025-09-02T16:03:50,CL2,Production
BATCH00568,End Coating,2025-09-02T18:03:57,2025-09-02T18:08:57,2025-09-02T18:03:57,CL2,Production
BATCH00568,Start Packaging,2025-09-02T19:58:34,2025-09-02T20:03:34,2025-09-02T19:58:34,CL2,Packaging
BATCH00568,End Packaging,2025-09-03T01:06:21,2025-09-03T01:11:21,2025-09-03T01:06:21,CL2,Packaging
BATCH00568,Start Packaging,2025-09-03T02:18:30,2025-09-03T02:23:30,2025-09-03T02:18:30,CL2,Packaging
BATCH00568,End Packaging,2025-09-03T05:46:01,2025-09-03T05:51:01,2025-09-03T05:46:01,CL2,Packaging
BATCH00568,QC FP Sampling,2025-09-03T09:28:46,2025-09-03T11:20:06,2025-09-03T09:28:46,,QC_Lab
BATCH00568,QC Result (Conforming),2025-09-04T11:25:33,2025-09-04T14:12:08,2025-09-04T11:25:33,,QC_Lab
BATCH00568,QP Decision (Release),2025-09-04T17:01:16,2025-09-04T18:26:32,2025-09-04T17:01:16,,QA
BATCH00573,Plan Batch,2025-09-09T20:00:35,2025-09-09T20:25:37,2025-09-09T20:00:35,,Planning
BATCH00573,Release Batch,2025-09-10T03:02:06,2025-09-10T03:28:04,2025-09-10T03:02:06,,Planning
BATCH00573,Stage Materials,2025-09-10T05:25:44,2025-09-10T11:01:03,2025-09-10T05:25:44,INJ2,Warehouse
BATCH00573,Start Solution Preparation,2025-09-10T11:42:39,2025-09-10T11:47:39,2025-09-10T11:42:39,INJ2,Production
BATCH00573,End Solution Preparation,2025-09-10T15:37:51,2025-09-10T15:42:51,2025-09-10T15:37:51,INJ2,Production
BATCH00573,Sterile Filtration,2025-09-10T16:12:51,2025-09-10T17:49:23,2025-09-10T16:12:51,INJ2,Production
BATCH00573,Start Filling,2025-09-10T18:40:35,2025-09-10T18:45:35,2025-09-10T18:40:35,INJ2,Production
BATCH00573,End Filling,2025-09-10T21:42:42,2025-09-10T21:47:42,2025-09-10T21:42:42,INJ2,Production
BATCH00573,Capping,2025-09-10T22:17:42,2025-09-10T23:22:56,2025-09-10T22:17:42,INJ2,Production
BATCH00573,Lyophilization,2025-09-11T00:22:56,2025-09-11T12:55:44,2025-09-11T00:22:56,INJ2,Production
BATCH00573,Visual Inspection,2025-09-11T14:55:44,2025-09-11T17:57:52,2025-09-11T14:55:44,INJ2,Production
BATCH00573,Start Packaging,2025-09-11T19:55:23,2025-09-11T20:00:23,2025-09-11T19:55:23,INJ2,Packaging
BATCH00573,End Packaging,2025-09-11T23:09:12,2025-09-11T23:14:12,2025-09-11T23:09:12,INJ2,Packaging
BATCH00573,Deviation Opened,2025-09-12T02:08:23,2025-09-12T02:38:23,2025-09-12T02:08:23,,QA
BATCH00573,Investigation,2025-09-12T02:38:23,2025-09-12T07:27:48,2025-09-12T02:38:23,,QA
BATCH00573,Extended QA Review,2025-09-12T07:27:48,2025-09-12T15:01:42,2025-09-12T07:27:48,,QA
BATCH00573,Deviation Closed,2025-09-12T15:01:42,2025-09-12T16:01:42,2025-09-12T15:01:42,,QA
BATCH00573,QC FP Sampling,2025-09-12T19:24:21,2025-09-12T20:10:53,2025-09-12T19:24:21,,QC_Lab
BATCH00573,QC Result (Conforming),2025-09-13T03:00:27,2025-09-13T05:29:42,2025-09-13T03:00:27,,QC_Lab
BATCH00573,QP Decision (Release),2025-09-13T19:41:45,2025-09-13T21:29:19,2025-09-13T19:41:45,,QA
BATCH00612,Plan Batch,2025-11-17T10:46:53,2025-11-17T12:20:30,2025-11-17T10:46:53,,Planning
BATCH00612,Release Batch,2025-11-17T17:17:08,2025-11-17T18:07:53,2025-11-17T17:17:08,,Planning
BATCH00612,Stage Materials,2025-11-17T20:41:25,2025-11-18T02:35:36,2025-11-17T20:41:25,INJ1,Warehouse
BATCH00612,Start Solution Preparation,2025-11-18T04:09:16,2025-11-18T04:14:16,2025-11-18T04:09:16,INJ1,Production
BATCH00612,End Solution Preparation,2025-11-18T08:35:50,2025-11-18T08:40:50,2025-11-18T08:35:50,INJ1,Production
BATCH00612,Sterile Filtration,2025-11-18T09:10:50,2025-11-18T11:06:27,2025-11-18T09:10:50,INJ1,Production
BATCH00612,Start Filling,2025-11-18T11:40:57,2025-11-18T11:45:57,2025-11-18T11:40:57,INJ1,Production
BATCH00612,End Filling,2025-11-18T19:11:55,2025-11-18T19:16:55,2025-11-18T19:11:55,INJ1,Production
BATCH00612,Capping,2025-11-18T19:46:55,2025-11-18T21:44:22,2025-11-18T19:46:55,INJ1,Production
BATCH00612,Lyophilization,2025-11-18T22:44:22,2025-11-19T15:30:55,2025-11-18T22:44:22,INJ1,Production
BATCH00612,Visual Inspection,2025-11-19T17:30:55,2025-11-19T20:30:56,2025-11-19T17:30:55,INJ1,Production
BATCH00612,Start Packaging,2025-11-19T21:29:40,2025-11-19T21:34:40,2025-11-19T21:29:40,INJ1,Packaging
BATCH00612,End Packaging,2025-11-20T02:43:12,2025-11-20T02:48:12,2025-11-20T02:43:12,INJ1,Packaging
BATCH00612,QC FP Sampling,2025-11-20T03:56:39,2025-11-20T05:12:19,2025-11-20T03:56:39,,QC_Lab
BATCH00612,QC Result (Conforming),2025-11-22T00:02:07,2025-11-22T02:05:47,2025-11-22T00:02:07,,QC_Lab
BATCH00612,QP Decision (Release),2025-11-22T15:38:23,2025-11-22T17:08:34,2025-11-22T15:38:23,,QA
BATCH00640,Plan Batch,2026-01-08T05:39:42,2026-01-08T07:24:26,2026-01-08T05:39:42,,Planning
BATCH00640,Release Batch,2026-01-08T11:20:28,2026-01-08T11:51:32,2026-01-08T11:20:28,,Planning
BATCH00640,Stage Components,2026-01-08T14:43:37,2026-01-08T16:08:11,2026-01-08T14:43:37,DEV2,Warehouse
BATCH00640,Start Component Assembly,2026-01-08T16:53:36,2026-01-08T16:58:36,2026-01-08T16:53:36,DEV2,Production
BATCH00640,End Component Assembly,2026-01-08T19:02:16,2026-01-08T19:07:16,2026-01-08T19:02:16,DEV2,Production
BATCH00640,Start Device Calibration,2026-01-08T20:22:18,2026-01-08T20:27:18,2026-01-08T20:22:18,DEV2,Production
BATCH00640,End Device Calibration,2026-01-08T22:48:24,2026-01-08T22:53:24,2026-01-08T22:48:24,DEV2,Production
BATCH00640,Final Assembly,2026-01-08T23:28:21,2026-01-09T00:44:46,2026-01-08T23:28:21,DEV2,Production
BATCH00640,Start Packaging,2026-01-09T01:42:44,2026-01-09T01:47:44,2026-01-09T01:42:44,DEV2,Packaging
BATCH00640,End Packaging,2026-01-09T07:54:21,2026-01-09T07:59:21,2026-01-09T07:54:21,DEV2,Packaging
BATCH00640,IFU Insertion Check,2026-01-09T08:29:21,2026-01-09T09:26:48,2026-01-09T08:29:21,DEV2,Packaging
BATCH00640,QC FP Sampling,2026-01-09T12:01:33,2026-01-09T13:48:28,2026-01-09T12:01:33,,QC_Lab
BATCH00640,QC Result (OOS),2026-01-10T00:42:45,2026-01-10T02:14:21,2026-01-10T00:42:45,,QC_Lab
BATCH00640,Deviation Opened,2026-01-10T07:14:58,2026-01-10T08:14:58,2026-01-10T07:14:58,,QA
BATCH00640,Investigation,2026-01-10T08:14:58,2026-01-11T07:58:20,2026-01-10T08:14:58,,QA
BATCH00640,QC FP Sampling,2026-01-11T13:36:41,2026-01-11T14:35:38,2026-01-11T13:36:41,,QC_Lab
BATCH00640,QC Result (Conforming),2026-01-12T01:19:17,2026-01-12T04:37:31,2026-01-12T01:19:17,,QC_Lab
BATCH00640,Deviation Closed,2026-01-12T04:37:31,2026-01-12T06:37:31,2026-01-12T04:37:31,,QA
BATCH00640,QP Decision (Release),2026-01-12T22:21:58,2026-01-12T23:34:19,2026-01-12T22:21:58,,QA
BATCH00659,Plan Batch,2026-02-10T09:36:57,2026-02-10T10:38:12,2026-02-10T09:36:57,,Planning
BATCH00659,Release Batch,2026-02-10T17:30:38,2026-02-10T17:51:50,2026-02-10T17:30:38,,Planning
BATCH00659,Stage Components,2026-02-10T21:31:18,2026-02-11T02:02:14,2026-02-10T21:31:18,DEV1,Warehouse
BATCH00659,Start Component Assembly,2026-02-11T03:44:41,2026-02-11T03:49:41,2026-02-11T03:44:41,DEV1,Production
BATCH00659,End Component Assembly,2026-02-11T07:12:30,2026-02-11T07:17:30,2026-02-11T07:12:30,DEV1,Production
BATCH00659,Start Device Calibration,2026-02-11T09:03:04,2026-02-11T09:08:04,2026-02-11T09:03:04,DEV1,Production
BATCH00659,End Device Calibration,2026-02-11T13:35:24,2026-02-11T13:40:24,2026-02-11T13:35:24,DEV1,Production
BATCH00659,Final Assembly,2026-02-11T14:30:05,2026-02-11T16:55:06,2026-02-11T14:30:05,DEV1,Production
BATCH00659,Start Packaging,2026-02-11T18:15:49,2026-02-11T18:20:49,2026-02-11T18:15:49,DEV1,Packaging
BATCH00659,End Packaging,2026-02-12T01:15:12,2026-02-12T01:20:12,2026-02-12T01:15:12,DEV1,Packaging
BATCH00659,IFU Insertion Check,2026-02-12T01:50:12,2026-02-12T02:46:53,2026-02-12T01:50:12,DEV1,Packaging
BATCH00659,QC FP Sampling,2026-02-12T06:39:09,2026-02-12T07:36:35,2026-02-12T06:39:09,,QC_Lab
BATCH00659,QC Result (Conforming),2026-02-14T01:16:02,2026-02-14T03:47:55,2026-02-14T01:16:02,,QC_Lab
BATCH00659,QP Decision (Release),2026-02-14T11:37:05,2026-02-14T13:07:28,2026-02-14T11:37:05,,QA
BATCH00661,Plan Batch,2026-02-13T08:20:04,2026-02-13T09:53:16,2026-02-13T08:20:04,,Planning
BATCH00661,Release Batch,2026-02-13T14:29:48,2026-02-13T14:51:11,2026-02-13T14:29:48,,Planning
BATCH00661,Stage Components,2026-02-13T16:04:55,2026-02-13T20:51:54,2026-02-13T16:04:55,DEV1,Warehouse
BATCH00661,Start Component Assembly,2026-02-13T21:56:26,2026-02-13T22:01:26,2026-02-13T21:56:26,DEV1,Production
BATCH00661,End Component Assembly,2026-02-13T23:55:05,2026-02-14T00:00:05,2026-02-13T23:55:05,DEV1,Production
BATCH00661,Start Device Calibration,2026-02-14T00:40:37,2026-02-14T00:45:37,2026-02-14T00:40:37,DEV1,Production
BATCH00661,End Device Calibration,2026-02-14T05:42:52,2026-02-14T05:47:52,2026-02-14T05:42:52,DEV1,Production
BATCH00661,Final Assembly,2026-02-14T06:20:29,2026-02-14T08:36:56,2026-02-14T06:20:29,DEV1,Production
BATCH00661,Start Packaging,2026-02-14T09:09:42,2026-02-14T09:14:42,2026-02-14T09:09:42,DEV1,Packaging
BATCH00661,End Packaging,2026-02-14T13:59:33,2026-02-14T14:04:33,2026-02-14T13:59:33,DEV1,Packaging
BATCH00661,IFU Insertion Check,2026-02-14T14:34:33,2026-02-14T15:21:25,2026-02-14T14:34:33,DEV1,Packaging
BATCH00661,QC FP Sampling,2026-02-14T17:20:18,2026-02-14T18:27:11,2026-02-14T17:20:18,,QC_Lab
